original order,Case Number,Year,Type,Country,Area,Activity,Sex ,Injury,Fatal (Y/N),Time
4612.0,2004.03.16,2004.0,Unprovoked,USA,Hawaii,Surfing,M,"No injury, board bitten",N,07:45
4611.0,2004.03.06,2004.0,Unprovoked,AUSTRALIA,Western Australia,Spearfishing,M,Shin & calf bitten,N,07:45
4610.0,2004.02.29,2004.0,Unprovoked,BRAZIL,Pernambuco,Swimming,M,"FATAL, right thigh & hip bitten   ",Y,15:00
4609.0,2004.02.26,2004.0,Unprovoked,NEW ZEALAND,"South Island, near Karitane north of Dunedin",Surfing,M,Thigh lacerated,N,19:00
4608.0,2004.02.21,2004.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,Three toes lacerated,N,19:00
4607.0,2004.02.16,2004.0,Invalid,AUSTRALIA,Queensland,Diving,M,"Disappeared while diving, may have suffered shallow water blackout. Searchers observed large tiger sharks & whaler sharks in the area",Unknown,11:00
4606.0,2004.02.14,2004.0,Unprovoked,EGYPT,Unknown,Snorkeling,M,FATAL,Y,11:00
4605.0,2004.02.11,2004.0,Unprovoked,AUSTRALIA,New South Wales,Snorkeling,M,Leg bitten,N,11:00
4604.0,2004.01.25,2004.0,Unprovoked,AUSTRALIA,Western Australia,Diving,M,Left leg bitten,N,11:05
4603.0,2004.01.23,2004.0,Unprovoked,URUGUAY,Rocha,Surfing,M,Puncture wounds to dorsum of right foot,N,11:05
4602.0,2004.01.22,2004.0,Invalid,NEW ZEALAND,Northlands,Boogie,M,"No injury, swim fin damaged",Unknown,11:05
4601.0,2004.01.21,2004.0,Unprovoked,VENEZUELA,Anzoategui,Swimming,M,Lower back & hand bitten,N,14:30
4600.0,2004.01.21,2004.0,Unprovoked,VENEZUELA,Anzoategui,Spearfishing,M,Right leg bitten,N,11:00
4599.0,2004.01.15,2004.0,Boat,SOUTH AFRICA,KwaZulu-Natal,Surfing,M,"No injury to occupants, stern of ski bitten",N,11:00
4598.0,2004.01.12,2004.0,Unprovoked,AUSTRALIA,New South Wales,Diving,M,"No injury, swim fin ripped off",N,12:00
4597.0,2004.01.07,2004.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,Foot lacerated,N,12:00
4596.0,2004.01.03,2004.0,Invalid,NEW ZEALAND,North Island,Kayakingreturning,M,"No injury, no attack, shark took fish from back of kayak",Unknown,16:00
4595.0,2004.01.03,2004.0,Sea Disaster,EGYPT,Sinai Peninsula,Air,Unknown,"No survivors, sharks scavenged on remains",Y,03:00
4594.0,2004.00.00,2004.0,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,No inury,N,08:30
4593.0,2003.12.31,2003.0,Boat,SOUTH AFRICA,KwaZulu-Natal,Unknown,Unknown,No injury to occupants,N,08:30
4592.0,2003.12.26,2003.0,Invalid,USA,Florida,Swimming,M,Knee lacerated,Unknown,08:30
4591.0,2003.12.13,2003.0,Unprovoked,USA,Florida,Swimming,M,Foot bitten,N,13:15
4590.0,2003.12.13,2003.0,Unprovoked,NEW ZEALAND,Cook Islands,Swimming,M,FATAL,Y,21:30
4589.0,2003.12.08,2003.0,Unprovoked,AUSTRALIA,Victoria,Surfing,M,"No inury, shark caught leash attached to surfer's ankle & towed him a short distance",N,09:30
4588.0,2003.11.30,2003.0,Unprovoked,AUSTRALIA,Western Australia,Swimming,M,"After biting Halverson, it bit Scott's thigh",N,11:30
4587.0,2003.11.30,2003.0,Unprovoked,AUSTRALIA,Western Australia,Swimming,M,Hand & foot bitten,N,11:30
4586.0,2003.11.27,2003.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Spearfishing,M,"Presumed FATAL, severed hand recovered",Y,08:00
4585.0,2003.11.22,2003.0,Unprovoked,USA,Florida,Surfing,F,Severe abrasion to left lateral calf,N,15:30
4584.0,2003.11.12,2003.0,Unprovoked,INDIA,Tamil Nadu,Swimming,M,Left index finger lacerated,N,15:30
4583.0,2003.11.12,2003.0,Unprovoked,USA,Florida,Surfing,M,Lacerations to hand,N,15:30
4582.0,2003.11.06,2003.0,Unprovoked,EGYPT,Sinai Peninsula,Snorkeling,M,Hand/elbow injured,N,15:30
4581.0,2003.11.06,2003.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surfing,Unknown,"No injury to occupants, hull of ski bitten",N,15:30
4580.0,2003.11.01,2003.0,Unprovoked,AUSTRALIA,New South Wales,Standing,M,Minor lacerations to leg & foot,N,18:30
4579.0,2003.11.00,2003.0,Provoked,PANAMA,Pearl Islands,Spearfishing,M,Left forearm bitten PROVOKED INCIDENT,N,18:30
4578.0,2003.10.31,2003.0,Unprovoked,USA,Florida,Surfing,M,Left foot (sole) bitten,N,15:00
4577.0,2003.10.31,2003.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,Left ankle & foot lacerated,N,17:30
4576.0,2003.10.31,2003.0,Unprovoked,USA,Hawaii,Surfing,F,Left arm severed below shoulder,N,07:30
4575.0,2003.10.27,2003.0,Unprovoked,USA,Florida,Surfing,M,Laceration on right ankle & heel,N,12:20
4574.0,2003.10.24,2003.0,Invalid,USA,Hawaii,Snorkeling,M,Left forearm lacerated,Unknown,12:20
4573.0,2003.10.14,2003.0,Unprovoked,USA,Florida,Surfing,M,Foot bitten,N,--
4572.0,2003.10.06,2003.0,Invalid,USA,Florida,Swimming,M,"Fatal, drowning or scavenging.  Two hours later his body, with bite marks,  washed ashore.",Y,--
4571.0,2003.10.05,2003.0,Unprovoked,USA,Florida,Surfing,F,Minor puncture wounds in hand,N,15:00
4570.0,2003.10.05,2003.0,Unprovoked,USA,Florida,Surfing,M,5 to 6 lacerations on right foot & ankle,N,14:30
4569.0,2003.10.05,2003.0,Provoked,USA,Florida,Surfing,M,Left ankle bitten when he stepped on the shark PROVOKED INCIDENT,N,14:00
4568.0,2003.10.05,2003.0,Unprovoked,USA,Florida,Sitting,M,Left foot bitten,N,12:02
4567.0,2003.10.05,2003.0,Unprovoked,USA,Hawaii,Wading,F,"Left thigh abraded, right knee and right index finger injured",N,12:55
4566.0,2003.09.29,2003.0,Unprovoked,FIJI,Taveuni,Wading,M,FATAL abdomen bitten,Y,21:30
4565.0,2003.09.28,2003.0,Unprovoked,USA,Florida,Surfing,M,Arm lacerated,N,07:45
4564.0,2003.09.21,2003.0,Unprovoked,USA,Florida,Surfing,M,Left foot bitten,N,11:45
4563.0,2003.09.19,2003.0,Unprovoked,USA,Florida,Surfing,M,Left heel lacerated,N,16:30
4562.0,2003.09.17,2003.0,Unprovoked,USA,Florida,Surfing,M,3 puncture wounds on left foot,N,14:00
4561.0,2003.09.14,2003.0,Unprovoked,USA,Florida,Surfing,M,Left foot: lacerations on heel and sole,N,16:14
4560.0,2003.09.14,2003.0,Boat,SOUTH AFRICA,Western Cape Province,Fishing,Unknown,"No injury to occupants, shark bit boat",N,09:40
4559.0,2003.09.14,2003.0,Invalid,USA,Florida,Swimming,F,Puncture wounds on inner thigh,Unknown,13:30
4558.0,2003.09.13,2003.0,Unprovoked,USA,Florida,Surfing,M,Left calf avulsion,N,17:11
4557.0,2003.09.13,2003.0,Unprovoked,USA,South Carolina,Standing,M,Ankle lacerated,N,16:00
4556.0,2003.09.12,2003.0,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,"FATAL, left thigh, buttocks, back of spine, abdomen & chest bitten  ",Y,14:30
4555.0,2003.09.00,2003.0,Unprovoked,USA,Florida,Wade,M,2 lacerations on each side of Achilles tendon,N,14:30
4554.0,2003.08.29,2003.0,Provoked,USA,Texas,Fishing,M,PROVOKED INCIDENT Hooked shark pulled onboard bit his arm  ,N,12:20
4553.0,2003.08.19,2003.0,Unprovoked,USA,California,Swimming,F,"FATAL          Hip & upper thigh bitten, femoral artery severed ",Y,08:15
4552.0,2003.08.12,2003.0,Invalid,USA,California,Swimming,M,Left ankle lacerated,Unknown,00:30
4551.0,2003.08.08,2003.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Sitting,M,"No injury, wetsuit torn & board bitten",N,08:00
4550.0,2003.07.26,2003.0,Unprovoked,AUSTRALIA,Northern Territory,Surfing,M,"No injury, flung into water when shark bit rudder of ski",N,08:00
4549.0,2003.07.20,2003.0,Unprovoked,USA,Florida,Surfing,M,Laceration to little finger of  right hand,N,15:45
4548.0,2003.07.15,2003.0,Unprovoked,USA,Florida,Wading,F,Heel & sole of left foot,N,14:37
4547.0,2003.07.09,2003.0,Unprovoked,BAHAMAS,Abaco Islands,Spearfishing,M,Right thigh bitten,N,14:30
4546.0,2003.07.05,2003.0,Provoked,USA,Florida,Walking,M,3 puncture wounds on right lateral ankle PROVOKED INCIDENT,N,10:07
